ruleOrder,Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,GNG_instructions.started,GNG_instructions.stopped,Practice_instructions.started,Practice_instructions.stopped,Fixation.started,Fixation.stopped,Practice.started,Practice.stopped,ITI.started,ITI.stopped,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,Block_start_2.started,Block_start_2.stopped,Trial.started,Trial.stopped,responded,rt,resp_source,isGo,hit,miss,false_alarm,correct_rejection,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,block_loop.ran,Bye.started,Bye.stopped
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,392.571,392.904,,,,,,50,Chocolate biscuit,5,,,,0,,,,391.637,392.32,1,0.6,kb,1,1,0,0,0,25,0,25,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,393.84,394.521,,,,,,44,Chocolate bar,5,,,,0,,,,392.904,393.588,1,0.611,kb,1,1,0,0,0,26,0,26,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,395.561,396.139,,,,,,47,Gummy candies,5,,,,0,,,,394.521,395.306,1,0.721,kb,1,1,0,0,0,27,0,27,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,397.16,397.607,,,,,,53,Ice cream cup,6,,,,0,,,,396.139,396.895,1,0.694,kb,1,1,0,0,0,28,0,28,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,398.63,399.207,,,,,,6,Cut strawberry,1,,,,0,,,,397.607,398.375,1,0.677,kb,1,1,0,0,0,29,0,29,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,400.542,401.259,,,,,,53,Ice cream cup,6,,,,0,,,,399.207,400.275,1,1.001,kb,1,1,0,0,0,30,0,30,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,403.109,403.659,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,401.26,402.859,0,,none,1,0,1,0,0,31,0,31,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,405.511,406.162,,,,,,11,Crisps,2,,,,1,,,,403.659,405.26,0,,none,0,0,0,0,1,32,0,32,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,408.015,408.346,,,,,,33,Cinnamon roll,4,,,,0,,,,406.162,407.763,0,,none,1,0,1,0,0,33,0,33,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,410.197,410.798,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,408.346,409.946,0,,none,1,0,1,0,0,34,0,34,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,412.647,413.315,,,,,,24,Burger (beef),3,,,,1,,,,410.798,412.397,0,,none,0,0,0,0,1,35,0,35,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,415.184,415.933,,,,,,31,Croissant,4,,,,0,,,,413.315,414.918,0,,none,1,0,1,0,0,36,0,36,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,419.131,419.132,,,,,,39,Muffin,4,,,,0,,,,415.933,418.114,0,,none,1,0,1,0,0,37,0,37,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,425.203,425.204,,,,,,39,Muffin,4,,,,0,,,,419.132,421.163,0,,none,1,0,1,0,0,38,0,38,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,430.49,430.491,,,,,,39,Muffin,4,,,,0,,,,425.207,429.485,0,,none,1,0,1,0,0,39,0,39,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,432.805,432.805,,,,,,44,Chocolate bar,5,,,,0,,,,430.491,432.504,0,,none,1,0,1,0,0,40,0,40,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,433.542,434.076,,,,,,31,Croissant,4,,,,0,,,,432.806,433.276,1,0.417,tap,1,1,0,0,0,41,0,41,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,435.309,435.862,,,,,,50,Chocolate biscuit,5,,,,0,,,,434.077,435.043,1,0.885,kb,1,1,0,0,0,42,0,42,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,436.663,437.377,,,,,,47,Gummy candies,5,,,,0,,,,435.863,436.411,1,0.473,kb,1,1,0,0,0,43,0,43,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,438.13,438.71,,,,,,54,Ice cream cone,6,,,,0,,,,437.377,437.864,1,0.431,kb,1,1,0,0,0,44,0,44,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,439.428,439.795,,,,,,44,Chocolate bar,5,,,,0,,,,438.711,439.161,1,0.389,kb,1,1,0,0,0,45,0,45,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,440.645,441.162,,,,,,33,Cinnamon roll,4,,,,0,,,,439.795,440.395,1,0.55,tap,1,1,0,0,0,46,0,46,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,441.83,442.43,,,,,,50,Chocolate biscuit,5,,,,0,,,,441.162,441.579,1,0.353,kb,1,1,0,0,0,47,0,47,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,443.163,443.747,,,,,,47,Gummy candies,5,,,,0,,,,442.43,442.897,1,0.391,kb,1,1,0,0,0,48,0,48,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,444.531,444.897,,,,,,57,Fondant au chocolat,6,,,,0,,,,443.747,444.264,1,0.455,kb,1,1,0,0,0,49,0,49,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,445.832,446.424,,,,,,53,Ice cream cup,6,,,,0,,,,444.898,445.581,1,0.616,kb,1,1,0,0,0,50,0,50,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,447.25,447.692,,,,,,33,Cinnamon roll,4,,,,0,,,,446.424,446.999,1,0.495,kb,1,1,0,0,0,51,0,51,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,448.437,448.953,,,,,,37,Pain au chocolat,4,,,,0,,,,447.692,448.184,1,0.415,kb,1,1,0,0,0,52,0,52,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,449.751,450.384,,,,,,33,Cinnamon roll,4,,,,0,,,,448.953,449.485,1,0.455,kb,1,1,0,0,0,53,0,53,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,451.118,451.534,,,,,,2,Cucumber slice,1,,,,1,,,,450.384,450.851,1,0.401,kb,0,0,0,1,0,54,0,54,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,452.501,452.818,,,,,,50,Chocolate biscuit,5,,,,0,,,,451.534,452.235,1,0.636,kb,1,1,0,0,0,55,0,55,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,453.736,454.086,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,452.818,453.484,1,0.609,kb,1,1,0,0,0,56,0,56,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,454.886,455.671,,,,,,28,Burger (vegetarian),3,,,,1,,,,454.086,454.635,1,0.476,kb,0,0,0,1,0,57,0,57,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,456.357,456.853,,,,,,57,Fondant au chocolat,6,,,,0,,,,455.671,456.103,1,0.35,kb,1,1,0,0,0,58,0,58,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,457.654,458.304,,,,,,6,Cut strawberry,1,,,,0,,,,456.854,457.404,1,0.49,kb,1,1,0,0,0,59,0,59,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,460.156,460.706,,,,,,12,Crisps,2,,,,1,,,,458.304,459.905,0,,none,0,0,0,0,1,60,0,60,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,462.557,463.307,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,460.706,462.306,0,,none,0,0,0,0,1,61,0,61,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,465.161,465.926,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,463.307,464.907,0,,none,0,0,0,0,1,62,0,62,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,466.745,467.213,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,465.927,466.492,1,0.504,kb,1,1,0,0,0,63,0,63,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,468.177,468.643,,,,,,44,Chocolate bar,5,,,,0,,,,467.213,467.926,1,0.63,kb,1,1,0,0,0,64,0,64,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,470.494,471.044,,,,,,37,Pain au chocolat,4,,,,0,,,,468.643,470.243,0,,none,1,0,1,0,0,65,0,65,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,472.896,473.229,,,,,,30,Onion rings,3,,,,1,,,,471.044,472.645,0,,none,0,0,0,0,1,66,0,66,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,474.046,474.797,,,,,,28,Burger (vegetarian),3,,,,1,,,,473.229,473.795,1,0.485,kb,0,0,0,1,0,67,0,67,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,475.613,476.297,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,474.797,475.35,1,0.482,kb,1,1,0,0,0,68,0,68,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,478.148,478.916,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,476.297,477.885,0,,none,0,0,0,0,1,69,0,69,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,479.759,480.132,,,,,,37,Pain au chocolat,4,,,,0,,,,478.916,479.489,1,0.516,kb,1,1,0,0,0,70,0,70,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,481.084,481.483,,,,,,1,Apple slice,1,,,,0,,,,480.132,480.832,1,0.636,kb,1,1,0,0,0,71,0,71,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,483.334,483.969,,,,,,2,Cucumber slice,1,,,,1,,,,481.483,483.084,0,,none,0,0,0,0,1,72,0,72,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,484.669,485.435,,,,,,57,Fondant au chocolat,6,,,,0,,,,483.969,484.418,1,0.367,kb,1,1,0,0,0,73,0,73,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,487.303,487.807,,,,,,12,Crisps,2,,,,1,,,,485.435,487.036,0,,none,0,0,0,0,1,74,0,74,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,488.603,488.954,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,487.808,488.341,1,0.462,kb,1,1,0,0,0,75,0,75,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,489.387,490.154,,,,,,44,Chocolate bar,5,,,,0,,,,488.955,489.12,1,0.099,kb,1,1,0,0,0,76,0,76,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,490.905,491.422,,,,,,47,Gummy candies,5,,,,0,,,,490.154,490.638,1,0.415,kb,1,1,0,0,0,77,0,77,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,492.139,492.606,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,491.423,491.888,1,0.384,kb,1,1,0,0,0,78,0,78,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,493.472,493.823,,,,,,6,Cut strawberry,1,,,,0,,,,492.606,493.206,1,0.52,kb,1,1,0,0,0,79,0,79,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,495.608,495.908,,,496.812,497.559,,,,,,27,Kebab,3,,,,1,,493.823,495.608,495.911,496.557,1,0.571,kb,1,1,0,0,0,0,0,0,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,498.308,499.059,,,,,,37,Pain au chocolat,4,,,,0,,,,497.559,498.057,1,0.428,kb,0,0,0,1,0,1,0,1,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,499.814,500.393,,,,,,28,Burger (vegetarian),3,,,,1,,,,499.06,499.547,1,0.431,kb,1,1,0,0,0,2,0,2,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,501.276,501.61,,,,,,57,Fondant au chocolat,6,,,,0,,,,500.394,501.01,1,0.552,kb,0,0,0,1,0,3,0,3,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,503.028,503.727,,,,,,12,Crisps,2,,,,1,,,,501.61,502.761,1,1.066,kb,1,1,0,0,0,4,0,4,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,504.261,504.828,,,,,,24,Burger (beef),3,,,,1,,,,503.728,504.01,1,0.22,kb,1,1,0,0,0,5,0,5,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,505.345,505.745,,,,,,27,Kebab,3,,,,1,,,,504.828,505.095,1,0.201,kb,1,1,0,0,0,6,0,6,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,506.246,506.881,,,,,,12,Crisps,2,,,,1,,,,505.745,505.995,1,0.176,kb,1,1,0,0,0,7,0,7,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,507.43,508.031,,,,,,58,Mochi,6,,,,0,,,,506.881,507.179,1,0.214,kb,0,0,0,1,0,8,0,8,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,508.481,508.931,,,,,,27,Kebab,3,,,,1,,,,508.031,508.214,1,0.117,kb,1,1,0,0,0,9,0,9,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,509.347,509.697,,,,,,11,Crisps,2,,,,1,,,,508.931,509.084,1,0.07,kb,1,1,0,0,0,10,0,10,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,510.181,510.648,,,,,,28,Burger (vegetarian),3,,,,1,,,,509.697,509.915,1,0.15,kb,1,1,0,0,0,11,0,11,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,511.349,511.949,,,,,,24,Burger (beef),3,,,,1,,,,510.648,511.082,1,0.357,kb,1,1,0,0,0,12,0,12,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,512.382,512.816,,,,,,54,Ice cream cone,6,,,,0,,,,511.949,512.132,1,0.105,kb,0,0,0,1,0,13,0,13,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,514.684,515.401,,,,,,53,Ice cream cup,6,,,,0,,,,512.816,514.417,0,,none,0,0,0,0,1,14,0,14,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,517.252,517.852,,,,,,39,Muffin,4,,,,0,,,,515.401,517.001,0,,none,0,0,0,0,1,15,0,15,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,518.735,519.202,,,,,,30,Onion rings,3,,,,1,,,,517.852,518.469,1,0.559,kb,1,1,0,0,0,16,0,16,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,521.053,521.553,,,,,,31,Croissant,4,,,,0,,,,519.203,520.803,0,,none,0,0,0,0,1,17,0,17,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,522.371,522.904,,,,,,27,Kebab,3,,,,1,,,,521.553,522.12,1,0.504,kb,1,1,0,0,0,18,0,18,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,523.721,524.522,,,,,,24,Burger (beef),3,,,,1,,,,522.904,523.471,1,0.489,kb,1,1,0,0,0,19,0,19,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,525.206,525.755,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,524.522,524.955,1,0.352,kb,1,1,0,0,0,20,0,20,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,526.623,527.359,,,,,,11,Crisps,2,,,,1,,,,525.757,526.373,1,0.543,kb,1,1,0,0,0,21,0,21,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,528.508,529.057,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,527.359,528.256,1,0.816,kb,1,1,0,0,0,22,0,22,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,529.909,530.658,,,,,,2,Cucumber slice,1,,,,1,,,,529.057,529.657,1,0.535,kb,1,1,0,0,0,23,0,23,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,532.51,533.077,,,,,,50,Chocolate biscuit,5,,,,0,,,,530.658,532.259,0,,none,0,0,0,0,1,24,0,24,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,533.861,534.51,,,,,,11,Crisps,2,,,,1,,,,533.077,533.594,1,0.433,kb,1,1,0,0,0,25,0,25,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,535.577,536.295,,,,,,11,Crisps,2,,,,1,,,,534.511,535.327,1,0.74,kb,1,1,0,0,0,26,0,26,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,537.148,537.547,,,,,,28,Burger (vegetarian),3,,,,1,,,,536.295,536.879,1,0.507,kb,1,1,0,0,0,27,0,27,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,539.397,540.18,,,,,,28,Burger (vegetarian),3,,,,1,,,,537.548,539.146,0,,none,1,0,1,0,0,28,0,28,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,540.882,541.215,,,,,,24,Burger (beef),3,,,,1,,,,540.18,540.63,1,0.391,kb,1,1,0,0,0,29,0,29,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,542.197,542.865,,,,,,30,Onion rings,3,,,,1,,,,541.215,541.947,1,0.66,kb,1,1,0,0,0,30,0,30,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,543.548,544.032,,,,,,24,Burger (beef),3,,,,1,,,,542.865,543.298,1,0.353,kb,1,1,0,0,0,31,0,31,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,544.865,545.249,,,,,,30,Onion rings,3,,,,1,,,,544.032,544.615,1,0.498,kb,1,1,0,0,0,32,0,32,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,545.983,546.566,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,545.249,545.716,1,0.391,kb,1,1,0,0,0,33,0,33,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,547.676,548.218,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,546.566,547.404,1,0.759,kb,1,1,0,0,0,34,0,34,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,549.402,549.836,,,,,,6,Cut strawberry,1,,,,0,,,,548.218,549.141,1,0.857,kb,0,0,0,1,0,35,0,35,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,550.619,550.94,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,549.836,550.368,1,0.45,kb,1,1,0,0,0,36,0,36,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,551.502,551.987,,,,,,12,Crisps,2,,,,1,,,,550.94,551.252,1,0.228,kb,1,1,0,0,0,37,0,37,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,552.786,553.287,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,551.988,552.536,1,0.487,kb,1,1,0,0,0,38,0,38,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,554.087,554.754,,,,,,27,Kebab,3,,,,1,,,,553.288,553.836,1,0.465,kb,1,1,0,0,0,39,0,39,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,556.622,556.939,,,,,,30,Onion rings,3,,,,1,,,,554.754,556.355,0,,none,1,0,1,0,0,40,0,40,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,558.422,558.923,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,556.939,558.156,1,1.135,kb,0,0,0,1,0,41,0,41,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,559.773,560.274,,,,,,28,Burger (vegetarian),3,,,,1,,,,558.923,559.523,1,0.503,kb,1,1,0,0,0,42,0,42,0,1,,,,,,,
