ruleOrder,Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,GNG_instructions.started,GNG_instructions.stopped,Practice_instructions.started,Practice_instructions.stopped,Fixation.started,Fixation.stopped,Practice.started,Practice.stopped,ITI.started,ITI.stopped,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,Block_start_2.started,Block_start_2.stopped,Trial.started,Trial.stopped,responded,rt,resp_source,isGo,hit,miss,false_alarm,correct_rejection,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,block_loop.ran,Bye.started,Bye.stopped
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,561.141,561.541,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,560.274,560.89,1,0.534,kb,1,1,0,0,0,43,0,43,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,562.474,562.925,,,,,,2,Cucumber slice,1,,,,1,,,,561.541,562.209,1,0.584,kb,1,1,0,0,0,44,0,44,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,563.526,564.276,,,,,,28,Burger (vegetarian),3,,,,1,,,,562.925,563.275,1,0.291,kb,1,1,0,0,0,45,0,45,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,565.009,565.376,,,,,,27,Kebab,3,,,,1,,,,564.276,564.758,1,0.403,kb,1,1,0,0,0,46,0,46,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,566.461,567.245,,,,,,11,Crisps,2,,,,1,,,,565.376,566.21,1,0.768,kb,1,1,0,0,0,47,0,47,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,567.894,568.679,,,,,,47,Gummy candies,5,,,,0,,,,567.245,567.644,1,0.323,kb,0,0,0,1,0,48,0,48,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,569.412,569.88,,,,,,1,Apple slice,1,,,,0,,,,568.679,569.161,1,0.405,kb,0,0,0,1,0,49,0,49,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,570.482,571.262,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,569.881,570.229,1,0.288,kb,1,1,0,0,0,50,0,50,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,572.081,572.414,,,,,,30,Onion rings,3,,,,1,,,,571.262,571.829,1,0.495,kb,1,1,0,0,0,51,0,51,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,573.046,573.663,,,,,,12,Crisps,2,,,,1,,,,572.414,572.78,1,0.282,kb,1,1,0,0,0,52,0,52,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,575.514,576.015,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,573.663,575.264,0,,none,0,0,0,0,1,53,0,53,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,576.748,577.349,,,,,,2,Cucumber slice,1,,,,1,,,,576.015,576.482,1,0.384,kb,1,1,0,0,0,54,0,54,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,578.032,578.666,,,,,,28,Burger (vegetarian),3,,,,1,,,,577.35,577.782,1,0.355,kb,1,1,0,0,0,55,0,55,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,579.383,580,,,,,,11,Crisps,2,,,,1,,,,578.667,579.133,1,0.383,kb,1,1,0,0,0,56,0,56,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,580.7,581.235,,,,,,27,Kebab,3,,,,1,,,,580.001,580.436,1,0.345,kb,1,1,0,0,0,57,0,57,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,581.874,582.569,,,,,,2,Cucumber slice,1,,,,1,,,,581.235,581.62,1,0.31,kb,1,1,0,0,0,58,0,58,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,583.352,584.02,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,582.569,583.086,1,0.452,kb,1,1,0,0,0,59,0,59,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,584.52,585.137,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,584.02,584.27,1,0.164,kb,1,1,0,0,0,60,0,60,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,585.786,586.154,,,,,,12,Crisps,2,,,,1,,,,585.138,585.536,1,0.316,kb,1,1,0,0,0,61,0,61,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,586.787,587.487,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,586.154,586.521,1,0.289,kb,1,1,0,0,0,62,0,62,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,589.356,590.092,,,,,,33,Cinnamon roll,4,,,,0,,,,587.488,589.091,0,,none,0,0,0,0,1,63,0,63,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,591.957,592.508,,,,,,12,Crisps,2,,,,1,,,,590.092,591.69,0,,none,1,0,1,0,0,64,0,64,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,593.224,593.541,,,,,,2,Cucumber slice,1,,,,1,,,,592.508,592.973,1,0.39,kb,1,1,0,0,0,65,0,65,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,594.741,595.141,,,,,,24,Burger (beef),3,,,,1,,,,593.541,594.49,1,0.867,kb,1,1,0,0,0,66,0,66,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,596.992,597.575,,,,,,27,Kebab,3,,,,1,,,,595.141,596.742,0,,none,1,0,1,0,0,67,0,67,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,598.409,598.905,,,,,,12,Crisps,2,,,,1,,,,597.576,598.159,1,0.5,kb,1,1,0,0,0,68,0,68,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,599.678,600.362,,,,,,11,Crisps,2,,,,1,,,,598.905,599.411,1,0.43,kb,1,1,0,0,0,69,0,69,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,600.979,601.528,,,,,,2,Cucumber slice,1,,,,1,,,,600.363,600.728,1,0.282,kb,1,1,0,0,0,70,0,70,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,603.379,603.912,,,,,,24,Burger (beef),3,,,,1,,,,601.528,603.129,0,,none,1,0,1,0,0,71,0,71,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,605.764,606.08,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,603.912,605.513,0,,none,0,0,0,0,1,72,0,72,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,607.498,607.898,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,606.08,607.247,1,1.084,kb,1,1,0,0,0,73,0,73,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,608.967,609.532,,,,,,2,Cucumber slice,1,,,,1,,,,607.898,608.715,1,0.735,kb,1,1,0,0,0,74,0,74,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,610.933,611.718,,,,,,30,Onion rings,3,,,,1,,,,609.532,610.683,1,1.067,kb,1,1,0,0,0,75,0,75,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,613.585,614.335,,,,,,30,Onion rings,3,,,,1,,,,611.718,613.323,0,,none,1,0,1,0,0,76,0,76,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,616.186,616.703,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,614.335,615.935,0,,none,1,0,1,0,0,77,0,77,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,618.57,618.94,,,,,,44,Chocolate bar,5,,,,0,,,,616.703,618.304,0,,none,0,0,0,0,1,78,0,78,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,619.755,620.221,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,618.94,619.504,1,0.493,kb,1,1,0,0,0,79,0,79,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,621.372,621.673,,,622.859,623.34,,,,,,54,Ice cream cone,6,,,,0,,620.221,621.372,621.675,622.607,1,0.862,kb,1,1,0,0,0,0,0,0,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,625.207,625.79,,,,,,33,Cinnamon roll,4,,,,0,,,,623.341,624.94,0,,none,1,0,1,0,0,1,0,1,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,626.191,626.508,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,625.791,625.94,1,0.084,kb,1,1,0,0,0,2,0,2,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,627.575,628.242,,,,,,37,Pain au chocolat,4,,,,0,,,,626.508,627.324,1,0.738,kb,1,1,0,0,0,3,0,3,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,629.376,629.693,,,,,,54,Ice cream cone,6,,,,0,,,,628.243,629.125,1,0.808,kb,1,1,0,0,0,4,0,4,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,630.613,630.993,,,,,,33,Cinnamon roll,4,,,,0,,,,629.694,630.35,1,0.595,kb,1,1,0,0,0,5,0,5,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,631.761,632.152,,,,,,6,Cut strawberry,1,,,,0,,,,630.993,631.51,1,0.451,kb,1,1,0,0,0,6,0,6,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,632.885,633.245,,,,,,39,Muffin,4,,,,0,,,,632.152,632.617,1,0.394,kb,1,1,0,0,0,7,0,7,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,634.329,634.662,,,,,,37,Pain au chocolat,4,,,,0,,,,633.246,634.078,1,0.774,kb,1,1,0,0,0,8,0,8,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,635.613,636.229,,,,,,50,Chocolate biscuit,5,,,,0,,,,634.662,635.346,1,0.602,kb,1,1,0,0,0,9,0,9,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,636.829,637.597,,,,,,39,Muffin,4,,,,0,,,,636.229,636.579,1,0.27,kb,1,1,0,0,0,10,0,10,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,639.464,639.949,,,,,,28,Burger (vegetarian),3,,,,1,,,,637.598,639.198,0,,none,0,0,0,0,1,11,0,11,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,640.55,641.265,,,,,,47,Gummy candies,5,,,,0,,,,639.95,640.299,1,0.274,kb,1,1,0,0,0,12,0,12,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,641.951,642.266,,,,,,6,Cut strawberry,1,,,,0,,,,641.265,641.699,1,0.37,kb,1,1,0,0,0,13,0,13,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,644.116,644.733,,,,,,24,Burger (beef),3,,,,1,,,,642.266,643.866,0,,none,0,0,0,0,1,14,0,14,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,645.434,646.184,,,,,,1,Apple slice,1,,,,0,,,,644.734,645.183,1,0.382,kb,1,1,0,0,0,15,0,15,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,648.036,648.435,,,,,,30,Onion rings,3,,,,1,,,,646.184,647.785,0,,none,0,0,0,0,1,16,0,16,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,649.203,649.953,,,,,,1,Apple slice,1,,,,0,,,,648.435,648.952,1,0.452,kb,1,1,0,0,0,17,0,17,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,650.671,651.226,,,,,,50,Chocolate biscuit,5,,,,0,,,,649.954,650.404,1,0.371,kb,1,1,0,0,0,18,0,18,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,653.089,653.689,,,,,,30,Onion rings,3,,,,1,,,,651.226,652.822,0,,none,0,0,0,0,1,19,0,19,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,654.455,655.189,,,,,,44,Chocolate bar,5,,,,0,,,,653.689,654.189,1,0.416,kb,1,1,0,0,0,20,0,20,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,655.956,656.357,,,,,,53,Ice cream cup,6,,,,0,,,,655.189,655.706,1,0.434,kb,1,1,0,0,0,21,0,21,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,657.223,657.973,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,656.357,656.973,1,0.542,kb,1,1,0,0,0,22,0,22,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,658.691,659.224,,,,,,31,Croissant,4,,,,0,,,,657.974,658.441,1,0.401,kb,1,1,0,0,0,23,0,23,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,660.142,660.559,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,659.224,659.891,1,0.591,kb,1,1,0,0,0,24,0,24,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,661.659,662.259,,,,,,54,Ice cream cone,6,,,,0,,,,660.559,661.408,1,0.762,kb,1,1,0,0,0,25,0,25,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,663.096,663.512,,,,,,39,Muffin,4,,,,0,,,,662.259,662.829,1,0.513,kb,1,1,0,0,0,26,0,26,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,664.26,664.844,,,,,,31,Croissant,4,,,,0,,,,663.512,663.996,1,0.414,kb,1,1,0,0,0,27,0,27,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,665.694,666.495,,,,,,47,Gummy candies,5,,,,0,,,,664.845,665.444,1,0.516,kb,1,1,0,0,0,28,0,28,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,667.196,667.563,,,,,,53,Ice cream cup,6,,,,0,,,,666.496,666.929,1,0.35,kb,1,1,0,0,0,29,0,29,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,668.246,668.862,,,,,,58,Mochi,6,,,,0,,,,667.563,667.996,1,0.352,kb,1,1,0,0,0,30,0,30,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,670.714,671.064,,,,,,27,Kebab,3,,,,1,,,,668.863,670.463,0,,none,0,0,0,0,1,31,0,31,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,671.898,672.483,,,,,,57,Fondant au chocolat,6,,,,0,,,,671.064,671.648,1,0.496,kb,1,1,0,0,0,32,0,32,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,673.315,674.117,,,,,,1,Apple slice,1,,,,0,,,,672.483,673.064,1,0.504,kb,1,1,0,0,0,33,0,33,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,674.932,675.566,,,,,,12,Crisps,2,,,,1,,,,674.118,674.682,1,0.486,kb,0,0,0,1,0,34,0,34,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,676.433,677.184,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,675.567,676.183,1,0.533,kb,1,1,0,0,0,35,0,35,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,677.968,678.651,,,,,,57,Fondant au chocolat,6,,,,0,,,,677.184,677.717,1,0.455,kb,1,1,0,0,0,36,0,36,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,679.535,679.889,,,,,,58,Mochi,6,,,,0,,,,678.651,679.284,1,0.568,kb,1,1,0,0,0,37,0,37,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,681.757,682.121,,,,,,27,Kebab,3,,,,1,,,,679.889,681.494,0,,none,0,0,0,0,1,38,0,38,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,682.954,683.737,,,,,,57,Fondant au chocolat,6,,,,0,,,,682.121,682.689,1,0.512,kb,1,1,0,0,0,39,0,39,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,684.688,685.071,,,,,,47,Gummy candies,5,,,,0,,,,683.738,684.424,1,0.597,kb,1,1,0,0,0,40,0,40,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,686.922,687.355,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,685.071,686.672,0,,none,0,0,0,0,1,41,0,41,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,689.207,689.94,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,687.356,688.956,0,,none,1,0,1,0,0,42,0,42,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,690.708,691.341,,,,,,2,Cucumber slice,1,,,,1,,,,689.94,690.457,1,0.43,kb,0,0,0,1,0,43,0,43,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,693.208,693.742,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,691.341,692.942,0,,none,1,0,1,0,0,44,0,44,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,694.593,695.11,,,,,,57,Fondant au chocolat,6,,,,0,,,,693.743,694.342,1,0.54,kb,1,1,0,0,0,45,0,45,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,695.893,696.21,,,,,,37,Pain au chocolat,4,,,,0,,,,695.11,695.643,1,0.447,kb,1,1,0,0,0,46,0,46,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,697.311,697.845,,,,,,58,Mochi,6,,,,0,,,,696.21,697.06,1,0.772,kb,1,1,0,0,0,47,0,47,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,699.112,699.811,,,,,,33,Cinnamon roll,4,,,,0,,,,697.845,698.845,1,0.916,kb,1,1,0,0,0,48,0,48,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,700.563,701.146,,,,,,6,Cut strawberry,1,,,,0,,,,699.812,700.312,1,0.442,kb,1,1,0,0,0,49,0,49,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,701.847,702.3,,,,,,58,Mochi,6,,,,0,,,,701.146,701.58,1,0.374,kb,1,1,0,0,0,50,0,50,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,703.33,703.769,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,702.301,703.08,1,0.695,kb,1,1,0,0,0,51,0,51,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,704.697,705.481,,,,,,53,Ice cream cup,6,,,,0,,,,703.769,704.43,1,0.589,kb,1,1,0,0,0,52,0,52,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,706.332,706.899,,,,,,28,Burger (vegetarian),3,,,,1,,,,705.481,706.081,1,0.521,kb,0,0,0,1,0,53,0,53,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,707.782,708.567,,,,,,1,Apple slice,1,,,,0,,,,706.899,707.532,1,0.556,kb,1,1,0,0,0,54,0,54,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,709.517,710.084,,,,,,47,Gummy candies,5,,,,0,,,,708.567,709.266,1,0.619,kb,1,1,0,0,0,55,0,55,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,711.241,711.751,,,,,,39,Muffin,4,,,,0,,,,710.084,710.985,1,0.84,kb,1,1,0,0,0,56,0,56,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,713.603,714.254,,,,,,50,Chocolate biscuit,5,,,,0,,,,711.751,713.352,0,,none,1,0,1,0,0,57,0,57,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,716.12,716.872,,,,,,11,Crisps,2,,,,1,,,,714.254,715.853,0,,none,0,0,0,0,1,58,0,58,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,717.639,718.288,,,,,,44,Chocolate bar,5,,,,0,,,,716.872,717.388,1,0.442,kb,1,1,0,0,0,59,0,59,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,719.139,719.705,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,718.289,718.873,1,0.504,kb,1,1,0,0,0,60,0,60,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,720.376,720.724,,,,,,54,Ice cream cone,6,,,,0,,,,719.705,720.122,1,0.352,kb,1,1,0,0,0,61,0,61,0,1,,,,,,,
