aat_ruleOrder,Setup.started,Setup.stopped,participant,lang,date,expName,psychopyVersion,OS,frameRate,hub,task,AAT_instructions.started,AAT_instructions.stopped,AAT_prac_instructions.started,AAT_prac_instructions.stopped,AAT_fixation.started,AAT_fixation.stopped,AAT_practice_trial.started,AAT_practice_trial.stopped,aat_prac_img,aat_prac_RT,aat_prac_response,aat_prac_velocity,aat_prac_init_latency,aat_prac_reversal,aat_prac_distance,aat_prac_displacement,aat_prac_speed,aat_prac_move_time,aat_prac_correct,aat_prac_responded,aat_prac_loop.thisRepN,aat_prac_loop.thisTrialN,aat_prac_loop.thisN,aat_prac_loop.thisIndex,aat_prac_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,AAT_block_start.started,AAT_block_start.stopped,AAT_trial.started,AAT_trial.stopped,aat_block,aat_food_item,aat_food_name,aat_category,aat_cond,aat_congruency,aat_img_file,aat_RT,aat_response,aat_velocity,aat_init_latency,aat_reversal,aat_distance,aat_displacement,aat_speed,aat_move_time,aat_correct,aat_responded,aat_trial_loop.thisRepN,aat_trial_loop.thisTrialN,aat_trial_loop.thisN,aat_trial_loop.thisIndex,aat_trial_loop.ran,AAT_break.started,AAT_break.stopped,Bye.started,Bye.stopped
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,273.535,274.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.204,274.784,3,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,0,compatible,Items_pictures/41_chocolate_snack.png,0.513,approach,8.877860491,0.482,0,0.41025641,0.275213675,8.877860491,0.031,0,1,19,0,19,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,275.038,275.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.489,276.106,3,40,Tresse,4,0,compatible,Items_pictures/40_tresse.png,0.53,approach,10.8707265,0.498,0,0.506837581,0.347863248,9.508546193,0.032,0,1,20,0,20,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,276.374,276.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.892,277.472,3,40,Tresse,4,0,compatible,Items_pictures/40_tresse.png,0.498,approach,19.49786325,0.482,0,0.522222222,0.311965812,19.49786325,0.016,0,1,21,0,21,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,277.726,278.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.027,278.658,3,5,Bell pepper,1,1,incompatible,Items_pictures/5_bell_pepper.png,0.531,avoid,7.037037037,0.501,0,0.488888889,0.211111111,7.037037037,0.03,0,1,22,0,22,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,278.912,279.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.313,280.043,3,12,Crisps,2,1,incompatible,Items_pictures/12_crisps.png,0.664,avoid,12.3015873,0.636,0,0.476923077,0.344444444,12.3015873,0.028,0,1,23,0,23,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,280.298,280.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.882,281.497,3,35,Foccacia,4,1,incompatible,Items_pictures/35_focaccia.png,0.531,avoid,8.917378917,0.501,0,0.401709402,0.267521368,8.917378917,0.03,0,1,24,0,24,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,281.75,282.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.134,282.816,3,22,Pizza (vegetarian),3,1,incompatible,Items_pictures/22_veg_pizza.png,0.615,avoid,6.192220478,0.566,0,0.413675214,0.303418803,6.192220478,0.049,0,1,25,0,25,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,283.07,283.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.454,284.035,3,12,Crisps,2,1,incompatible,Items_pictures/12_crisps.png,0.497,avoid,8.11965812,0.465,0,0.317094043,0.25982906,5.876069191,0.032,0,1,26,0,26,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,284.289,284.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.94,285.588,3,48,Sour candies,5,0,compatible,Items_pictures/48_sour_candy.png,0.565,approach,6.767835339,0.516,0,0.448717949,0.331623932,5.965463108,0.049,0,1,27,0,27,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,285.842,286.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.443,287.124,3,15,Flute,2,1,incompatible,Items_pictures/15_flute.png,0.598,avoid,5.333333333,0.548,0,0.364957265,0.266666667,5.333333333,0.05,0,1,28,0,28,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,287.378,287.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.746,288.41,3,25,French fries,3,1,incompatible,Items_pictures/25_fries.png,0.565,avoid,6.837606838,0.534,0,0.452136752,0.211965812,6.837606838,0.031,0,1,29,0,29,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,288.664,289.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.015,289.763,3,12,Crisps,2,1,incompatible,Items_pictures/12_crisps.png,0.664,avoid,11.96581197,0.635,0,0.44017094,0.347008547,11.96581197,0.029,0,1,30,0,30,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,290.017,290.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.568,291.249,3,59,Cheesecake,6,0,compatible,Items_pictures/59_cheesecake.png,0.598,approach,14.9321267,0.581,0,0.414529915,0.253846154,14.9321267,0.017,0,1,31,0,31,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,291.503,292.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.038,292.892,3,9,Healthy cracker (Darvida),1,1,incompatible,Items_pictures/9_healthy_cracker.png,0.749,avoid,6.41025641,0.715,0,0.417948718,0.217948718,6.41025641,0.034,0,1,32,0,32,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,293.156,293.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.808,294.422,3,35,Foccacia,4,1,incompatible,Items_pictures/35_focaccia.png,0.547,avoid,6.927575349,0.509,0,0.341880316,0.263247863,6.297795085,0.038,0,1,33,0,33,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,294.675,294.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.993,295.525,3,25,French fries,3,1,incompatible,Items_pictures/25_fries.png,0.448,avoid,11.02971103,0.427,0,0.340170966,0.231623932,9.605210847,0.021,0,1,34,0,34,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,295.778,296.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.196,296.76,3,25,French fries,3,1,incompatible,Items_pictures/25_fries.png,0.481,avoid,5.777777778,0.431,0,0.369230769,0.288888889,5.777777778,0.05,0,1,35,0,35,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,297.014,297.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.431,298.079,3,10,"Dried fruits (apricot, mango)",1,0,compatible,Items_pictures/10_dried_fruits.png,0.581,approach,10.1010101,0.548,0,0.478632479,0.333333333,10.82621083,0.033,0,1,36,0,36,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,298.333,299.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.017,299.682,3,28,Burger (vegetarian),3,1,incompatible,Items_pictures/28_veg_burger.png,0.581,avoid,4.983067247,0.528,0,0.379487153,0.264102564,4.531526681,0.053,0,1,37,0,37,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,299.935,300.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.42,301.118,3,59,Cheesecake,6,0,compatible,Items_pictures/59_cheesecake.png,0.632,approach,1.702827087,0.502,1,0.458119658,0.221367521,2.386587771,0.13,0,1,38,0,38,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,301.372,302.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.157,302.788,3,15,Flute,2,1,incompatible,Items_pictures/15_flute.png,0.548,avoid,8.469308469,0.515,0,0.262393136,0.279487179,5.387204597,0.033,0,1,39,0,39,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,303.041,303.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.443,304.056,3,51,Tiramisu,6,0,compatible,Items_pictures/51_tiramisu.png,0.532,approach,14.26282051,0.516,0,0.275213675,0.228205128,8.333333333,0.016,0,1,40,0,40,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,304.31,305.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.113,305.777,3,25,French fries,3,1,incompatible,Items_pictures/25_fries.png,0.565,avoid,7.873607874,0.532,0,0.345299145,0.25982906,5.439005439,0.033,0,1,41,0,41,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,306.031,306.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.415,307.029,3,48,Sour candies,5,0,compatible,Items_pictures/48_sour_candy.png,0.531,approach,6.356837607,0.483,0,0.42991453,0.305128205,6.356837607,0.048,0,1,42,0,42,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,307.283,307.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.835,309.087,3,22,Pizza (vegetarian),3,1,incompatible,Items_pictures/22_veg_pizza.png,0.532,avoid,4.339250493,0.467,0,0.330769231,0.282051282,4.339250493,0.065,0,1,43,0,43,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,309.354,309.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.822,310.603,3,31,Croissant,4,0,compatible,Items_pictures/31_croissant.png,0.698,approach,1.256211489,0.483,1,0.66410259,0.27008547,2.305704753,0.215,0,1,44,0,44,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,310.858,311.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.175,311.839,3,9,Healthy cracker (Darvida),1,1,incompatible,Items_pictures/9_healthy_cracker.png,0.581,avoid,4.291689398,0.534,0,0.431623932,0.201709402,4.291689398,0.047,0,1,45,0,45,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,312.093,312.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.845,313.525,3,54,Ice cream cone,6,0,compatible,Items_pictures/54_ice_cream.png,0.598,approach,16.23931624,0.581,0,0.297435897,0.276068376,8.396178984,0.017,0,1,46,0,46,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,313.779,314.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.381,315.095,3,30,Onion rings,3,1,incompatible,Items_pictures/30_onion_rings.png,0.632,avoid,5.804843305,0.584,0,0.360683761,0.278632479,5.804843305,0.048,0,1,47,0,47,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,315.349,315.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.917,316.715,3,31,Croissant,4,0,compatible,Items_pictures/31_croissant.png,0.715,approach,1.245907216,0.514,1,0.668376068,0.25042735,2.691669856,0.201,0,1,48,0,48,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,316.968,317.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.453,318.101,3,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,1,incompatible,Items_pictures/17_flips.png,0.565,avoid,5.982905983,0.517,0,0.382905983,0.287179487,5.982905983,0.048,0,1,49,0,49,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,318.355,318.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.806,319.453,3,5,Bell pepper,1,1,incompatible,Items_pictures/5_bell_pepper.png,0.548,avoid,7.640507641,0.515,0,0.360683761,0.252136752,7.044807045,0.033,0,1,50,0,50,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,319.707,320.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.208,320.872,3,31,Croissant,4,0,compatible,Items_pictures/31_croissant.png,0.598,approach,17.89173789,0.583,0,0.3264957,0.268376068,10.31338857,0.015,0,1,51,0,51,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,321.126,321.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.727,322.392,3,51,Tiramisu,6,0,compatible,Items_pictures/51_tiramisu.png,0.581,approach,8.469308469,0.548,0,0.453846154,0.279487179,8.469308469,0.033,0,1,52,0,52,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,322.646,323.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.197,323.978,3,11,Crisps,2,1,incompatible,Items_pictures/11_crisps.png,0.681,avoid,7.77000777,0.648,0,0.392307692,0.256410256,7.77000777,0.033,0,1,53,0,53,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,324.232,324.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.683,325.314,3,30,Onion rings,3,1,incompatible,Items_pictures/30_onion_rings.png,0.548,avoid,6.734006734,0.515,0,0.292307718,0.222222222,4.16990496,0.033,0,1,54,0,54,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,325.568,325.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.868,326.533,3,28,Burger (vegetarian),3,1,incompatible,Items_pictures/28_veg_burger.png,0.564,avoid,5.185185185,0.519,0,0.413675214,0.233333333,5.185185185,0.045,0,1,55,0,55,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,326.786,327.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.254,327.835,3,37,Pain au chocolat,4,0,compatible,Items_pictures/37_pain_chocolat.png,0.498,approach,8.108108108,0.461,0,0.529059803,0.3,7.553706849,0.037,0,1,56,0,56,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,328.088,328.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.473,329.003,3,37,Pain au chocolat,4,0,compatible,Items_pictures/37_pain_chocolat.png,0.464,approach,11.34421134,0.431,0,0.374358974,0.374358974,11.34421134,0.033,0,1,57,0,57,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,329.258,329.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.609,330.291,3,28,Burger (vegetarian),3,1,incompatible,Items_pictures/28_veg_burger.png,0.581,avoid,4.621715733,0.527,0,0.35042735,0.24957265,4.241848686,0.054,0,1,58,0,58,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,330.544,330.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.994,331.709,3,47,Gummy candies,5,0,compatible,Items_pictures/47_gummy_candy.png,0.647,approach,12.21905666,0.62,0,0.469230769,0.32991453,12.21905666,0.027,0,1,59,0,59,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,338.98,339.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.043,338.418,339.511,340.259,4,25,French fries,3,1,compatible,Items_pictures/25_fries.png,0.682,approach,12.26747109,0.648,0,0.417094017,0.417094017,12.26747109,0.034,0,1,0,0,0,0,1,331.963,337.042,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,340.512,341.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.064,341.695,4,25,French fries,3,1,compatible,Items_pictures/25_fries.png,0.565,approach,12.71995978,0.548,0,0.44017094,0.216239316,12.71995978,0.017,0,1,1,0,1,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,341.949,342.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.55,343.13,4,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,1,compatible,Items_pictures/17_flips.png,0.531,approach,16.05616606,0.503,0,0.403418803,0.44957265,14.40781441,0.028,0,1,2,0,2,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,343.385,343.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.919,344.484,4,51,Tiramisu,6,0,incompatible,Items_pictures/51_tiramisu.png,0.481,avoid,8.871205423,0.452,0,0.444444444,0.257264957,8.871205423,0.029,0,1,3,0,3,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,344.737,345.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.506,346.169,4,35,Foccacia,4,1,compatible,Items_pictures/35_focaccia.png,0.581,approach,15.42959964,0.562,0,0.472649547,0.293162393,14.34997614,0.019,0,1,4,0,4,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,346.424,347.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.075,347.722,4,9,Healthy cracker (Darvida),1,1,compatible,Items_pictures/9_healthy_cracker.png,0.565,approach,16.05616606,0.551,0,0.439316239,0.224786325,16.05616606,0.014,0,1,5,0,5,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,347.977,348.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.512,349.092,4,59,Cheesecake,6,0,incompatible,Items_pictures/59_cheesecake.png,0.514,avoid,16.83103222,0.501,0,0.365811966,0.218803419,16.83103222,0.013,0,1,6,0,6,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,349.346,349.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.897,350.394,4,59,Cheesecake,6,0,incompatible,Items_pictures/59_cheesecake.png,0.413,avoid,16.02564103,0.393,0,0.429059829,0.320512821,14.23076923,0.02,0,1,7,0,7,0,1,,,,
,,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h19.01.465,AAT,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AAT,,,,,350.648,351.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.032,351.597,4,9,Healthy cracker (Darvida),1,1,compatible,Items_pictures/9_healthy_cracker.png,0.497,approach,12.97134238,0.48,0,0.442735043,0.220512821,13.67521368,0.017,0,1,8,0,8,0,1,,,,
