Setup.started,Setup.stopped,participant,lang,date,expName,psychopyVersion,OS,frameRate,hub,task,AFC_instructions.started,AFC_instructions.stopped,AFC_practice_instructions.started,AFC_practice_instructions.stopped,AFC_practice_fixation.started,AFC_practice_fixation.stopped,AFC_practice_trial.started,AFC_practice_trial.stopped,afc_prac_left_image,afc_prac_right_image,afc_prac_choice,afc_prac_responded,afc_prac_loop.thisRepN,afc_prac_loop.thisTrialN,afc_prac_loop.thisN,afc_prac_loop.thisIndex,afc_prac_loop.ran,AFC_block_start.started,AFC_block_start.stopped,AFC_fixation.started,AFC_fixation.stopped,AFC_trial.started,AFC_trial.stopped,afc_block,afc_left_food_item,afc_right_food_item,afc_left_image,afc_right_image,afc_left_category,afc_right_category,afc_left_cond,afc_right_cond,afc_choice,afc_chosen_item,afc_RT,afc_responded,afc_trial_loop.thisRepN,afc_trial_loop.thisTrialN,afc_trial_loop.thisN,afc_trial_loop.thisIndex,afc_trial_loop.ran,AFC_break.started,AFC_break.stopped,Bye.started,Bye.stopped
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,267.149,267.632,267.632,268.449,3,47,25,Items_pictures/47_gummy_candy.png,Items_pictures/25_fries.png,5,3,0,1,left,47,0.551,1,24,0,24,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,268.451,269.151,269.152,270.052,3,59,49,Items_pictures/59_cheesecake.png,Items_pictures/49_chocolate_cookie.png,6,5,0,0,right,49,0.643,1,25,0,25,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,270.054,270.505,270.505,271.523,3,28,9,Items_pictures/28_veg_burger.png,Items_pictures/9_healthy_cracker.png,3,1,1,1,left,28,0.759,1,26,0,26,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,271.525,272.323,272.324,273.358,3,12,35,Items_pictures/12_crisps.png,Items_pictures/35_focaccia.png,2,4,1,1,right,35,0.772,1,27,0,27,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,273.36,273.776,273.777,274.744,3,9,47,Items_pictures/9_healthy_cracker.png,Items_pictures/47_gummy_candy.png,1,5,1,0,right,47,0.704,1,28,0,28,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,274.746,275.429,275.43,276.564,3,11,10,Items_pictures/11_crisps.png,Items_pictures/10_dried_fruits.png,2,1,1,0,left,11,0.875,1,29,0,29,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,276.566,277.166,277.166,278.167,3,57,9,Items_pictures/57_fondant.png,Items_pictures/9_healthy_cracker.png,6,1,0,1,left,57,0.737,1,30,0,30,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,278.169,278.736,278.736,279.72,3,37,40,Items_pictures/37_pain_chocolat.png,Items_pictures/40_tresse.png,4,4,0,0,right,40,0.728,1,31,0,31,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,279.722,280.155,280.155,281.089,3,40,10,Items_pictures/40_tresse.png,Items_pictures/10_dried_fruits.png,4,1,0,0,left,40,0.675,1,32,0,32,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,281.091,281.641,281.641,282.492,3,30,35,Items_pictures/30_onion_rings.png,Items_pictures/35_focaccia.png,3,4,1,1,right,35,0.589,1,33,0,33,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,282.494,283.111,283.112,284.079,3,48,49,Items_pictures/48_sour_candy.png,Items_pictures/49_chocolate_cookie.png,5,5,0,0,right,49,0.707,1,34,0,34,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,284.081,284.447,284.447,285.415,3,40,49,Items_pictures/40_tresse.png,Items_pictures/49_chocolate_cookie.png,4,5,0,0,right,49,0.704,1,35,0,35,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,285.417,286.084,286.084,286.902,3,59,22,Items_pictures/59_cheesecake.png,Items_pictures/22_veg_pizza.png,6,3,0,1,right,22,0.558,1,36,0,36,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,286.904,287.453,287.454,288.505,3,48,37,Items_pictures/48_sour_candy.png,Items_pictures/37_pain_chocolat.png,5,4,0,0,left,48,0.789,1,37,0,37,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,288.507,288.906,288.907,290.125,3,35,48,Items_pictures/35_focaccia.png,Items_pictures/48_sour_candy.png,4,5,1,0,right,48,0.958,1,38,0,38,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,290.127,290.794,290.794,291.695,3,5,40,Items_pictures/5_bell_pepper.png,Items_pictures/40_tresse.png,1,4,1,0,right,40,0.642,1,39,0,39,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,291.697,292.046,292.046,293.115,3,51,25,Items_pictures/51_tiramisu.png,Items_pictures/25_fries.png,6,3,0,1,right,25,0.805,1,40,0,40,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,293.116,293.549,293.55,294.501,3,15,57,Items_pictures/15_flute.png,Items_pictures/57_fondant.png,2,6,1,0,right,57,0.692,1,41,0,41,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,294.502,294.985,294.985,296.02,3,5,35,Items_pictures/5_bell_pepper.png,Items_pictures/35_focaccia.png,1,4,1,1,right,35,0.775,1,42,0,42,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,296.022,296.705,296.705,297.59,3,51,49,Items_pictures/51_tiramisu.png,Items_pictures/49_chocolate_cookie.png,6,5,0,0,left,51,0.625,1,43,0,43,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,297.591,298.358,298.359,299.26,3,54,25,Items_pictures/54_ice_cream.png,Items_pictures/25_fries.png,6,3,0,1,right,25,0.643,1,44,0,44,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,299.261,299.945,299.945,300.996,3,11,17,Items_pictures/11_crisps.png,Items_pictures/17_flips.png,2,2,1,1,right,17,0.788,1,45,0,45,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,300.998,301.381,301.381,302.432,3,47,5,Items_pictures/47_gummy_candy.png,Items_pictures/5_bell_pepper.png,5,1,0,1,right,5,0.787,1,46,0,46,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,302.434,302.967,302.968,303.918,3,28,15,Items_pictures/28_veg_burger.png,Items_pictures/15_flute.png,3,2,1,1,left,28,0.692,1,47,0,47,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,303.92,304.486,304.486,305.388,3,11,4,Items_pictures/11_crisps.png,Items_pictures/4_plain_yogurt.png,2,1,1,0,left,11,0.643,1,48,0,48,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,305.39,306.173,306.173,306.974,3,4,17,Items_pictures/4_plain_yogurt.png,Items_pictures/17_flips.png,1,2,0,1,right,17,0.535,1,49,0,49,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,306.975,307.475,307.475,308.41,3,11,51,Items_pictures/11_crisps.png,Items_pictures/51_tiramisu.png,2,6,1,0,left,11,0.672,1,50,0,50,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,308.411,308.861,308.862,309.762,3,54,59,Items_pictures/54_ice_cream.png,Items_pictures/59_cheesecake.png,6,6,0,0,right,59,0.637,1,51,0,51,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,309.764,310.197,310.197,311.165,3,48,51,Items_pictures/48_sour_candy.png,Items_pictures/51_tiramisu.png,5,6,0,0,right,51,0.706,1,52,0,52,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,311.166,311.632,311.633,312.867,3,10,5,Items_pictures/10_dried_fruits.png,Items_pictures/5_bell_pepper.png,1,1,0,1,left,10,0.975,1,53,0,53,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,312.869,313.635,313.636,314.787,3,15,49,Items_pictures/15_flute.png,Items_pictures/49_chocolate_cookie.png,2,5,1,0,right,49,0.886,1,54,0,54,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,314.788,315.138,315.138,316.239,3,4,40,Items_pictures/4_plain_yogurt.png,Items_pictures/40_tresse.png,1,4,0,0,right,40,0.842,1,55,0,55,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,316.241,316.757,316.758,317.842,3,54,37,Items_pictures/54_ice_cream.png,Items_pictures/37_pain_chocolat.png,6,4,0,0,right,37,0.821,1,56,0,56,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,317.844,318.193,318.193,319.228,3,59,15,Items_pictures/59_cheesecake.png,Items_pictures/15_flute.png,6,2,0,1,left,59,0.773,1,57,0,57,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,319.23,319.745,319.746,320.713,3,22,37,Items_pictures/22_veg_pizza.png,Items_pictures/37_pain_chocolat.png,3,4,1,0,right,37,0.708,1,58,0,58,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,320.715,321.098,321.098,321.899,3,31,22,Items_pictures/31_croissant.png,Items_pictures/22_veg_pizza.png,4,3,0,1,right,22,0.536,1,59,0,59,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,321.9,322.283,322.284,323.385,3,40,12,Items_pictures/40_tresse.png,Items_pictures/12_crisps.png,4,2,0,1,left,40,0.84,1,60,0,60,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,323.387,323.953,323.953,325.223,3,59,48,Items_pictures/59_cheesecake.png,Items_pictures/48_sour_candy.png,6,5,0,0,right,48,1.01,1,61,0,61,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,325.225,325.939,325.94,326.791,3,57,30,Items_pictures/57_fondant.png,Items_pictures/30_onion_rings.png,6,3,0,1,left,57,0.592,1,62,0,62,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,326.793,327.192,327.192,328.243,3,49,5,Items_pictures/49_chocolate_cookie.png,Items_pictures/5_bell_pepper.png,5,1,0,1,left,49,0.789,1,63,0,63,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,328.245,328.878,328.878,329.829,3,5,28,Items_pictures/5_bell_pepper.png,Items_pictures/28_veg_burger.png,1,3,1,1,right,28,0.687,1,64,0,64,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,329.831,330.297,330.298,331.382,3,5,37,Items_pictures/5_bell_pepper.png,Items_pictures/37_pain_chocolat.png,1,4,1,0,right,37,0.824,1,65,0,65,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,331.384,332.117,332.118,333.219,3,12,51,Items_pictures/12_crisps.png,Items_pictures/51_tiramisu.png,2,6,1,0,left,12,0.841,1,66,0,66,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,333.221,333.804,333.804,334.755,3,51,37,Items_pictures/51_tiramisu.png,Items_pictures/37_pain_chocolat.png,6,4,0,0,left,51,0.686,1,67,0,67,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,334.757,335.122,335.123,336.224,3,54,12,Items_pictures/54_ice_cream.png,Items_pictures/12_crisps.png,6,2,0,1,left,54,0.838,1,68,0,68,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,413.152,437.604,438.166,438.865,438.866,439.7,4,15,40,Items_pictures/15_flute.png,Items_pictures/40_tresse.png,2,4,1,0,right,40,0.572,1,0,0,0,0,1,336.226,413.151,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,439.701,440.201,440.201,441.018,4,28,35,Items_pictures/28_veg_burger.png,Items_pictures/35_focaccia.png,3,4,1,1,left,28,0.557,1,1,0,1,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,441.02,441.553,441.553,442.487,4,9,12,Items_pictures/9_healthy_cracker.png,Items_pictures/12_crisps.png,1,2,1,1,right,12,0.671,1,2,0,2,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,442.489,442.855,442.855,443.805,4,9,31,Items_pictures/9_healthy_cracker.png,Items_pictures/31_croissant.png,1,4,1,0,right,31,0.688,1,3,0,3,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,443.807,444.373,444.374,445.274,4,9,17,Items_pictures/9_healthy_cracker.png,Items_pictures/17_flips.png,1,2,1,1,right,17,0.641,1,4,0,4,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,445.274,445.625,445.626,446.609,4,40,48,Items_pictures/40_tresse.png,Items_pictures/48_sour_candy.png,4,5,0,0,left,40,0.718,1,5,0,5,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,446.61,447.026,447.026,448.027,4,9,51,Items_pictures/9_healthy_cracker.png,Items_pictures/51_tiramisu.png,1,6,1,0,right,51,0.736,1,6,0,6,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,448.029,448.445,448.445,449.379,4,10,28,Items_pictures/10_dried_fruits.png,Items_pictures/28_veg_burger.png,1,3,0,1,right,28,0.67,1,7,0,7,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,449.381,450.08,450.081,451.031,4,37,9,Items_pictures/37_pain_chocolat.png,Items_pictures/9_healthy_cracker.png,4,1,0,1,left,37,0.685,1,8,0,8,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,451.033,451.665,451.666,452.733,4,47,35,Items_pictures/47_gummy_candy.png,Items_pictures/35_focaccia.png,5,4,0,1,right,35,0.808,1,9,0,9,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,452.735,453.194,453.194,454.135,4,47,54,Items_pictures/47_gummy_candy.png,Items_pictures/54_ice_cream.png,5,6,0,0,right,54,0.683,1,10,0,10,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,454.137,454.57,454.57,455.488,4,59,41,Items_pictures/59_cheesecake.png,Items_pictures/41_chocolate_snack.png,6,5,0,0,right,41,0.658,1,11,0,11,0,1,,,,
